timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2026-06-13 04:29:03.214754,4,"stress_label",10,0.25,0.4,0.25,0.554347826086957,2,0.0078125,10,"top10","hr_sd_precond;eeg_fm_lbeta_power_precond;hrv_rmssd_precond;eda_med_precond;eeg_fm_specent_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond"
2026-06-13 04:30:13.247147,4,"stress_label",5,0.25,0,0,0.597826086956522,4,0.0078125,5,"top5","hr_sd_precond;eeg_fm_lbeta_power_precond;hrv_rmssd_precond;eda_med_precond;eeg_fm_specent_precond"
2026-06-13 04:31:46.071784,5,"stress_label",20,0.5,0.5,0.5,0.543478260869565,16,0.0078125,20,"top20","hr_med_precond;hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;eda_pkrate_precond;pupil_full_pupil_sd_precond;eeg_fl_hbeta_power_precond;eeg_ab_ratio_precond;eda_peakarea_precond;eeg_fr_theta_power_precond;pupil_full_pupil_mean_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;eeg_tb_ratio_precond;eeg_fl_halpha_power_precond"
2026-06-13 04:33:05.427306,5,"stress_label",10,0.25,0,0.5,0.554347826086957,8,0.015625,10,"top10","hr_med_precond;hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;eda_pkrate_precond"
2026-06-13 04:34:14.585464,5,"stress_label",5,1,1,1,0.592391304347826,4,0.0078125,5,"top5","hr_med_precond;hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond"
2026-06-13 04:35:46.368831,6,"stress_label",20,0.25,0.4,0.5,0.505434782608696,8,0.125,20,"top20","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_ab_ratio_precond;eeg_tb_ratio_precond;eeg_fl_theta_power_precond;eeg_fl_halpha_power_precond;eeg_fl_specent_precond;eda_peakarea_precond;eeg_tright_halpha_power_precond;eeg_ta_ratio_precond"
2026-06-13 04:37:06.264621,6,"stress_label",10,0.25,0.4,0.5,0.576086956521739,2,0.015625,10,"top10","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond"
2026-06-13 04:38:15.489066,6,"stress_label",5,0.25,0.4,0.5,0.614130434782609,16,0.0078125,5,"top5","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond"
2026-06-13 04:39:47.152006,7,"stress_label",20,0.5,NA,0,0.451086956521739,256,0.015625,20,"top20","hr_sd_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;hrv_rmssd_precond;eda_med_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;eda_pkrate_precond;eeg_fl_specent_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond;eeg_faa_precond;eeg_tb_ratio_precond;eeg_ab_ratio_precond;eda_peakarea_precond;eeg_fl_hbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_halpha_power_precond;pupil_full_pupil_mean_precond"
2026-06-13 04:41:06.785083,7,"stress_label",10,0.25,0,0.25,0.58695652173913,4,0.0078125,10,"top10","hr_sd_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;hrv_rmssd_precond;eda_med_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;eda_pkrate_precond;eeg_fl_specent_precond"
2026-06-13 04:42:16.183194,7,"stress_label",5,0.25,0,0.5,0.603260869565217,2,0.0078125,5,"top5","hr_sd_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;hrv_rmssd_precond;eda_med_precond"
2026-06-13 04:43:49.352744,8,"stress_label",20,0.5,0.5,0.5,0.559782608695652,32,0.0078125,20,"top20","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_faa_precond;eeg_tleft_lbeta_power_precond;eda_pkrate_precond;pupil_full_pupil_asymmetry_precond;eda_peakarea_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;eeg_tb_ratio_precond;eeg_ta_ratio_precond;eeg_fr_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_ab_ratio_precond;eeg_fl_specent_precond;eeg_tright_halpha_power_precond"
2026-06-13 04:45:08.116009,8,"stress_label",10,0.5,0.5,0.5,0.581521739130435,8,0.0078125,10,"top10","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_faa_precond;eeg_tleft_lbeta_power_precond;eda_pkrate_precond;pupil_full_pupil_asymmetry_precond;eda_peakarea_precond"
2026-06-13 04:46:18.342804,8,"stress_label",5,1,1,1,0.581521739130435,8,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond"
2026-06-13 04:47:51.907009,9,"stress_label",20,0.75,0.8,0.5,0.467391304347826,256,0.0078125,20,"top20","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_hbeta_power_precond;eeg_ab_ratio_precond;eeg_fl_theta_power_precond;eda_peakarea_precond;eeg_fl_halpha_power_precond;eeg_tb_ratio_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_mean_precond"
2026-06-13 04:49:07.744238,9,"stress_label",10,0.5,0.5,0.5,0.570652173913043,2,0.0078125,10,"top10","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-06-13 04:50:18.467435,9,"stress_label",5,0.5,0.5,0.5,0.603260869565217,16,0.0078125,5,"top5","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond"
2026-06-13 04:51:48.704149,10,"stress_label",20,0.5,0.666666666666667,0.5,0.456521739130435,256,0.0078125,20,"top20","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond;eda_pkrate_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;eeg_fl_halpha_power_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eeg_tright_halpha_power_precond;eda_sd_precond"
2026-06-13 04:53:11.406722,10,"stress_label",10,1,1,1,0.543478260869565,2,0.015625,10,"top10","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-06-13 04:54:20.842421,10,"stress_label",5,0.75,0.666666666666667,1,0.597826086956522,8,0.0078125,5,"top5","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond"
2026-06-13 04:55:56.15782,11,"stress_label",20,0.25,0.4,0.5,0.434782608695652,256,0.0078125,20,"top20","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond;eda_pkrate_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond;eeg_fl_specent_precond;pupil_full_pupil_mean_precond;eeg_fl_hbeta_power_precond;eeg_ab_ratio_precond;eeg_ta_ratio_precond;eeg_tb_ratio_precond;eeg_fl_theta_power_precond;eeg_tright_halpha_power_precond"
2026-06-13 04:57:19.54721,11,"stress_label",10,1,1,1,0.58695652173913,16,0.0078125,10,"top10","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond;eda_pkrate_precond"
2026-06-13 04:58:30.230342,11,"stress_label",5,1,1,1,0.581521739130435,2,0.0078125,5,"top5","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond"
2026-06-13 05:00:02.9376,12,"stress_label",20,0.5,0.5,0.5,0.570652173913043,16,0.0078125,20,"top20","eeg_fm_lbeta_power_precond;hr_sd_precond;eeg_fm_specent_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eda_peakarea_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fl_halpha_power_precond;eda_sd_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_c_halpha_power_precond;eeg_ta_ratio_precond"
2026-06-13 05:01:16.287622,12,"stress_label",10,0.75,0.666666666666667,0.5,0.570652173913043,4,0.0078125,10,"top10","eeg_fm_lbeta_power_precond;hr_sd_precond;eeg_fm_specent_precond;hr_med_precond;eda_med_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond"
2026-06-13 05:02:19.8562,12,"stress_label",5,0.75,0.666666666666667,1,0.581521739130435,4,0.0078125,5,"top5","eeg_fm_lbeta_power_precond;hr_sd_precond;eeg_fm_specent_precond;hr_med_precond;eda_med_precond"
2026-06-13 05:03:40.633686,13,"stress_label",20,0.5,0.5,0.25,0.597826086956522,32,0.0078125,20,"top20","hr_med_precond;hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_asymmetry_precond;eda_peakarea_precond;eeg_ab_ratio_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_hbeta_power_precond;eeg_tright_halpha_power_precond;eda_sd_precond;eeg_fl_theta_power_precond;eeg_fl_specent_precond"
2026-06-13 05:04:58.468463,13,"stress_label",10,0,0,0,0.565217391304348,256,0.06,10,"top10","hr_med_precond;hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond;eeg_tleft_lbeta_power_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond"
2026-06-13 05:05:56.342105,13,"stress_label",5,0.75,0.666666666666667,0.5,0.614130434782609,2,0.015625,5,"top5","hr_med_precond;hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond"
2026-06-13 05:07:13.766069,15,"stress_label",20,0,0,0,0.510869565217391,4,0.015625,20,"top20","hr_sd_precond;eda_med_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eeg_fl_specent_precond;eeg_fl_hbeta_power_precond;eeg_fl_halpha_power_precond;eeg_fl_theta_power_precond;eda_sd_precond;eeg_ab_ratio_precond;eda_pkrate_precond;eeg_tb_ratio_precond;eda_peakarea_precond"
2026-06-13 05:08:23.631499,15,"stress_label",10,0.25,0,0,0.603260869565217,4,0.0078125,10,"top10","hr_sd_precond;eda_med_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eeg_tleft_lalpha_power_precond"
2026-06-13 05:09:25.096599,15,"stress_label",5,0.25,0,0.25,0.614130434782609,2,0.015625,5,"top5","hr_sd_precond;eda_med_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eeg_fm_specent_precond"
2026-06-13 05:10:48.065268,16,"stress_label",20,0.5,0.5,0.5,0.53804347826087,16,0.0078125,20,"top20","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_lbeta_power_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;eeg_fl_halpha_power_precond;eeg_fl_hbeta_power_precond;eda_peakarea_precond;eeg_fl_theta_power_precond;eda_pkrate_precond;eeg_tleft_lalpha_power_precond;eeg_fl_specent_precond;pupil_full_pupil_mean_precond;eeg_ab_ratio_precond;eda_sd_precond"
2026-06-13 05:11:58.453644,16,"stress_label",10,0.5,0.5,0.75,0.565217391304348,4,0.015625,10,"top10","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_lbeta_power_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond"
2026-06-13 05:13:00.248983,16,"stress_label",5,1,1,1,0.592391304347826,4,0.0078125,5,"top5","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_lbeta_power_precond;eeg_fm_specent_precond"
2026-06-13 05:14:19.768295,17,"stress_label",20,0.25,0.4,0.25,0.53804347826087,16,0.0078125,20,"top20","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hr_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_fl_halpha_power_precond;eeg_fl_specent_precond;eeg_tleft_lalpha_power_precond;eda_pkrate_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;eeg_ta_ratio_precond;eda_peakarea_precond;eeg_ab_ratio_precond"
2026-06-13 05:15:29.455152,17,"stress_label",10,0.25,0.4,0,0.614130434782609,4,0.0078125,10,"top10","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hr_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond"
2026-06-13 05:16:30.294902,17,"stress_label",5,0,0,0,0.570652173913043,2,0.03125,5,"top5","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hr_med_precond;hrv_rmssd_precond"
2026-06-13 05:17:52.032519,18,"stress_label",20,0.25,0.4,0.5,0.554347826086957,16,0.0078125,20,"top20","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_sd_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_ab_ratio_precond;eeg_tleft_lalpha_power_precond;eeg_fl_hbeta_power_precond;eda_peakarea_precond;eeg_tb_ratio_precond;eeg_fl_halpha_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_mean_precond"
2026-06-13 05:19:01.686349,18,"stress_label",10,0.25,0.4,0.5,0.592391304347826,2,0.015625,10,"top10","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond;hr_med_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_sd_precond"
2026-06-13 05:20:03.436825,18,"stress_label",5,0.25,0.4,0.5,0.608695652173913,4,0.0078125,5,"top5","hr_sd_precond;eeg_fm_lbeta_power_precond;eda_med_precond;eeg_fm_specent_precond;hr_med_precond"
2026-06-13 05:21:26.124379,19,"stress_label",20,0.25,0.4,0,0.521739130434783,16,0.0078125,20,"top20","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;eda_pkrate_precond;pupil_full_pupil_mean_precond;eeg_tb_ratio_precond;eeg_fl_specent_precond;eda_peakarea_precond;eeg_ab_ratio_precond;eeg_fl_halpha_power_precond;eeg_fl_hbeta_power_precond;eeg_ta_ratio_precond;eeg_tright_halpha_power_precond"
2026-06-13 05:22:34.922776,19,"stress_label",10,0,0,0,0.608695652173913,2,0.0078125,10,"top10","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond"
2026-06-13 05:23:36.309716,19,"stress_label",5,0,0,0,0.614130434782609,8,0.0078125,5,"top5","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond"
2026-06-13 05:24:56.665113,20,"stress_label",20,0,0,0,0.581521739130435,8,0.125,20,"top20","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eeg_tleft_lalpha_power_precond;eeg_ab_ratio_precond;eda_pkrate_precond;eeg_tb_ratio_precond;eeg_fl_theta_power_precond;eda_sd_precond;eda_peakarea_precond;eeg_ta_ratio_precond;pupil_full_pupil_mean_precond"
2026-06-13 05:26:07.122472,20,"stress_label",10,0,0,0,0.581521739130435,4,0.0078125,10,"top10","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_sd_precond;eeg_fl_hbeta_power_precond"
2026-06-13 05:27:09.020747,20,"stress_label",5,0.25,0.4,0,0.581521739130435,2,0.015625,5,"top5","hr_sd_precond;eda_med_precond;hr_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond"
2026-06-13 05:28:30.563757,21,"stress_label",20,0.75,0.666666666666667,0.75,0.510869565217391,2,0.125,20,"top20","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_lbeta_power_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;eeg_fl_halpha_power_precond;eeg_fl_theta_power_precond;eda_pkrate_precond;eda_peakarea_precond;eeg_tleft_lalpha_power_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_sd_precond;eeg_tright_halpha_power_precond;eeg_ab_ratio_precond"
2026-06-13 05:29:42.278523,21,"stress_label",10,0.5,0.5,0.75,0.565217391304348,2,0.03,10,"top10","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_lbeta_power_precond;eeg_fm_specent_precond;hrv_rmssd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond"
2026-06-13 05:30:43.309466,21,"stress_label",5,0.5,0.5,0.75,0.614130434782609,2,0.015625,5,"top5","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_lbeta_power_precond;eeg_fm_specent_precond"
2026-06-13 05:32:04.775964,22,"stress_label",20,0.25,0.4,0.5,0.516304347826087,64,0.125,20,"top20","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eeg_fl_halpha_power_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;eeg_tleft_lalpha_power_precond;eeg_tb_ratio_precond;eeg_ab_ratio_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond"
2026-06-13 05:33:15.314569,22,"stress_label",10,0.25,0.4,0,0.581521739130435,32,0.0078125,10,"top10","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eeg_fl_halpha_power_precond"
2026-06-13 05:34:17.517574,22,"stress_label",5,0,0,0,0.597826086956522,16,0.0078125,5,"top5","hr_sd_precond;hr_med_precond;eda_med_precond;eeg_fm_specent_precond;hrv_rmssd_precond"
2026-06-13 05:35:41.395315,23,"stress_label",20,1,1,1,0.592391304347826,16,0.0078125,20,"top20","hr_sd_precond;hr_med_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eeg_faa_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lalpha_power_precond;eeg_ab_ratio_precond;eda_peakarea_precond;eeg_fl_halpha_power_precond;eeg_tright_halpha_power_precond;eeg_fl_specent_precond;pupil_full_pupil_mean_precond"
2026-06-13 05:36:52.491039,23,"stress_label",10,0.5,0.5,0.5,0.559782608695652,32,0.0078125,10,"top10","hr_sd_precond;hr_med_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hrv_rmssd_precond;eeg_fm_specent_precond;eeg_faa_precond;eeg_tleft_lbeta_power_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond"
2026-06-13 05:37:53.871763,23,"stress_label",5,0.5,0.5,0.5,0.548913043478261,8,0.015625,5,"top5","hr_sd_precond;hr_med_precond;eeg_fm_lbeta_power_precond;eda_med_precond;hrv_rmssd_precond"
