timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2026-06-13 04:28:26.851664,4,"workload_label",10,0.5,0.5,0.25,0.635869565217391,2,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;hr_med_precond;eda_sd_precond;eda_pkrate_precond;eeg_fm_specent_precond"
2026-06-13 04:29:33.735672,4,"workload_label",5,0.25,0,0,0.635869565217391,2,0.015625,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 04:31:03.520733,5,"workload_label",20,1,1,1,0.603260869565217,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond;pupil_full_pupil_sd_precond;eeg_fr_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_mean_precond;eda_med_precond;pupil_full_pupil_asymmetry_precond;eeg_tright_halpha_power_precond;eeg_tright_lalpha_power_precond;hr_sd_precond"
2026-06-13 04:32:20.603756,5,"workload_label",10,1,1,1,0.614130434782609,4,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;eda_pkrate_precond"
2026-06-13 04:33:26.540669,5,"workload_label",5,0.75,0.8,1,0.657608695652174,128,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond"
2026-06-13 04:34:56.836466,6,"workload_label",20,1,1,1,0.603260869565217,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eda_pkrate_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eeg_tleft_lalpha_power_precond;hr_sd_precond;eeg_fl_halpha_power_precond;eeg_tright_halpha_power_precond;eda_peakarea_precond"
2026-06-13 04:36:14.266704,6,"workload_label",10,1,1,1,0.619565217391304,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eda_pkrate_precond"
2026-06-13 04:37:21.273706,6,"workload_label",5,1,1,1,0.614130434782609,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 04:38:50.807631,7,"workload_label",20,1,1,1,0.614130434782609,2,0.0078125,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;eda_pkrate_precond;eeg_c_halpha_power_precond;pupil_full_pupil_sd_precond;eeg_fm_lbeta_power_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_mean_precond;eda_peakarea_precond;eeg_tright_halpha_power_precond;eeg_tleft_lalpha_power_precond;eeg_fl_halpha_power_precond"
2026-06-13 04:40:06.716023,7,"workload_label",10,1,1,1,0.603260869565217,2,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;eda_pkrate_precond"
2026-06-13 04:41:12.962543,7,"workload_label",5,0.75,0.8,0.5,0.641304347826087,2,0.0078125,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 04:42:42.578588,8,"workload_label",20,0.75,0.666666666666667,0.5,0.619565217391304,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fr_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond;hr_sd_precond;eda_med_precond;pupil_full_pupil_mean_precond;eda_peakarea_precond;eeg_faa_precond"
2026-06-13 04:43:58.881014,8,"workload_label",10,0.5,0.5,0.75,0.619565217391304,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eeg_fl_specent_precond;eeg_c_halpha_power_precond;eda_pkrate_precond"
2026-06-13 04:45:03.222491,8,"workload_label",5,0.5,0.5,0.75,0.630434782608696,64,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond"
2026-06-13 04:46:34.939495,9,"workload_label",20,0.5,0.5,0.75,0.619565217391304,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;eda_pkrate_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;eeg_tleft_lalpha_power_precond;eeg_faa_precond;pupil_full_pupil_mean_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_fl_halpha_power_precond;eda_med_precond"
2026-06-13 04:47:52.864927,9,"workload_label",10,0.5,0.5,0.75,0.635869565217391,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;eda_pkrate_precond"
2026-06-13 04:48:56.3015,9,"workload_label",5,0.5,0.5,0.75,0.630434782608696,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 04:50:25.519083,10,"workload_label",20,0.25,0.4,0,0.581521739130435,128,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;hr_med_precond;eeg_fm_specent_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;eeg_tleft_lalpha_power_precond;eda_med_precond;eeg_faa_precond;hr_sd_precond;eeg_fl_halpha_power_precond;eeg_tright_halpha_power_precond"
2026-06-13 04:51:41.126226,10,"workload_label",10,0.5,0.5,0.5,0.630434782608696,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;hr_med_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2026-06-13 04:52:48.085893,10,"workload_label",5,0.5,0.5,0.5,0.646739130434783,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond"
2026-06-13 04:54:20.98144,11,"workload_label",20,1,1,1,0.630434782608696,2,0.0078125,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;eeg_ta_ratio_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_asymmetry_precond;hr_sd_precond;eeg_tright_halpha_power_precond;eeg_faa_precond"
2026-06-13 04:55:40.133411,11,"workload_label",10,0.75,0.8,1,0.619565217391304,2,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond"
2026-06-13 04:56:49.312246,11,"workload_label",5,0.5,0.666666666666667,1,0.635869565217391,2,0.125,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 04:58:18.796153,12,"workload_label",20,0.75,0.666666666666667,0.75,0.625,2,0.0078125,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;pupil_full_pupil_sd_precond;eeg_c_halpha_power_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_faa_precond;eeg_tright_halpha_power_precond;hr_sd_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond"
2026-06-13 04:59:38.233982,12,"workload_label",10,0.75,0.666666666666667,0.5,0.646739130434783,2,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;pupil_full_pupil_sd_precond"
2026-06-13 05:00:41.893203,12,"workload_label",5,0.75,0.666666666666667,0.75,0.66304347826087,8,0.015625,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eda_sd_precond"
2026-06-13 05:02:04.897148,13,"workload_label",20,0.5,0.5,0.5,0.614130434782609,2,0.0078125,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eeg_c_halpha_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;hr_sd_precond;eda_peakarea_precond;eeg_faa_precond;eda_med_precond"
2026-06-13 05:03:12.797952,13,"workload_label",10,1,1,1,0.630434782608696,2,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fm_lbeta_power_precond;hr_med_precond;eeg_c_halpha_power_precond;eeg_fl_specent_precond"
2026-06-13 05:04:14.424335,13,"workload_label",5,1,1,1,0.619565217391304,2,0.0078125,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 05:05:35.99658,15,"workload_label",20,0.25,0,0,0.630434782608696,2,0.0078125,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond;eeg_ta_ratio_precond;eeg_fl_halpha_power_precond;eeg_tright_halpha_power_precond;eda_peakarea_precond;eda_med_precond;hr_sd_precond"
2026-06-13 05:06:35.09625,15,"workload_label",10,0.25,0.4,0,0.641304347826087,2,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond"
2026-06-13 05:07:35.25178,15,"workload_label",5,0.75,0.8,0.75,0.630434782608696,4,0.0078125,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 05:08:56.50413,16,"workload_label",20,0.5,0.5,0.5,0.581521739130435,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eda_sd_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond;hr_sd_precond;eeg_faa_precond;eda_peakarea_precond;eeg_fl_halpha_power_precond;eeg_tright_halpha_power_precond"
2026-06-13 05:10:02.763558,16,"workload_label",10,0.5,0.5,0.5,0.625,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;hr_med_precond;eda_sd_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond"
2026-06-13 05:11:03.323941,16,"workload_label",5,0.5,0.5,0.5,0.646739130434783,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 05:12:24.622133,17,"workload_label",20,0.25,0,0.5,0.630434782608696,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;pupil_full_pupil_sd_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond;hr_sd_precond;eda_peakarea_precond;pupil_full_pupil_asymmetry_precond;eeg_fl_halpha_power_precond;eeg_tright_halpha_power_precond"
2026-06-13 05:13:30.731871,17,"workload_label",10,0.25,0,0.25,0.635869565217391,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;hr_med_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_specent_precond"
2026-06-13 05:14:29.590236,17,"workload_label",5,0.25,0,0.5,0.66304347826087,2,0.0625,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 05:15:50.196194,18,"workload_label",20,0.5,0.5,0.25,0.630434782608696,2,0.015625,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fm_lbeta_power_precond;eda_pkrate_precond;hr_med_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;pupil_full_pupil_sd_precond;eeg_tleft_lalpha_power_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;eda_peakarea_precond;hr_sd_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond"
2026-06-13 05:16:56.090052,18,"workload_label",10,0.5,0.5,0.25,0.614130434782609,4,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fm_lbeta_power_precond;eda_pkrate_precond;hr_med_precond;eeg_fl_specent_precond"
2026-06-13 05:17:55.578998,18,"workload_label",5,0.5,0.5,0.25,0.635869565217391,64,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 05:19:17.690895,19,"workload_label",20,0.25,0,0.5,0.646739130434783,64,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;hr_med_precond;eeg_fm_specent_precond;eda_pkrate_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_mean_precond;eda_med_precond;eda_peakarea_precond;eeg_faa_precond;eeg_fl_halpha_power_precond;hr_sd_precond"
2026-06-13 05:20:24.945461,19,"workload_label",10,0.5,0.5,0.75,0.635869565217391,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;hr_med_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2026-06-13 05:21:25.275185,19,"workload_label",5,0.5,0.5,0.75,0.614130434782609,4,0.03,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond"
2026-06-13 05:22:45.881006,20,"workload_label",20,0.75,0.8,1,0.625,2,0.0078125,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;hr_med_precond;eda_pkrate_precond;pupil_full_pupil_sd_precond;eeg_fm_specent_precond;eeg_fl_theta_power_precond;eeg_tleft_lalpha_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond;eda_peakarea_precond;eeg_tright_halpha_power_precond;eda_med_precond;eeg_faa_precond"
2026-06-13 05:23:53.073624,20,"workload_label",10,0.75,0.8,1,0.652173913043478,4,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fl_specent_precond;hr_med_precond;eda_pkrate_precond;pupil_full_pupil_sd_precond"
2026-06-13 05:24:52.60351,20,"workload_label",5,1,1,1,0.630434782608696,2,0.0078125,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 05:26:11.963487,21,"workload_label",20,0.5,0.5,0.5,0.608695652173913,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond;eda_pkrate_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_asymmetry_precond;eda_med_precond;eeg_faa_precond;hr_sd_precond;eeg_fl_halpha_power_precond"
2026-06-13 05:27:16.818961,21,"workload_label",10,0.5,0.5,0.75,0.652173913043478,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond;eda_sd_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;hr_med_precond"
2026-06-13 05:28:30.550285,21,"workload_label",5,0.75,0.8,0.5,0.625,4,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eeg_fl_hbeta_power_precond;eeg_tleft_lbeta_power_precond"
2026-06-13 05:29:52.949985,22,"workload_label",20,0.5,0.5,0.5,0.597826086956522,2,0.015625,20,"top20","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eda_pkrate_precond;hr_med_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;eeg_ta_ratio_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_peakarea_precond;hr_sd_precond;eeg_fl_halpha_power_precond;eeg_tright_halpha_power_precond"
2026-06-13 05:30:58.505116,22,"workload_label",10,0.5,0.5,0.75,0.652173913043478,4,0.0078125,10,"top10","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_sd_precond;eda_pkrate_precond;hr_med_precond;eeg_fl_specent_precond;eeg_fm_specent_precond"
2026-06-13 05:31:58.184811,22,"workload_label",5,0.5,0.666666666666667,0.25,0.641304347826087,128,0.1,5,"top5","eeg_ab_ratio_precond;eeg_tb_ratio_precond;hrv_rmssd_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond"
