"timestamp","test_pid","target","k","final_acc","final_f1","final_auc","inner_best_acc","cost","gamma","feature_n","feature_set","features_used"
2025-11-26 13:08:24.517822,3,"stress_label",30,0.5,0.5,0.5,0.583333333333333,2,0.03125,30,"top30","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_t_sampent_full_change_precond;hrv_rmssd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_fr_sampent_full_change_precond;pupil_dilation_sd_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_pright_halpha_mean_full_change_precond;eeg_fm_theta_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_c_specent_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;pupil_asymmetry_full_change_precond;eeg_fm_lbeta_mean_full_change_precond;eeg_fl_specent_full_change_precond;eeg_tleft_theta_mean_full_change_precond"
2025-11-26 13:09:32.182956,3,"stress_label",20,0.5,0.5,0.5,0.564102564102564,32,0.015625,20,"top20","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_t_sampent_full_change_precond;hrv_rmssd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_fr_sampent_full_change_precond;pupil_dilation_sd_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_pright_halpha_mean_full_change_precond;eeg_fm_theta_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_c_specent_full_change_precond"
2025-11-26 13:10:28.265126,3,"stress_label",10,0.5,0.5,0.5,0.615384615384615,16,0.015625,10,"top10","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_t_sampent_full_change_precond;hrv_rmssd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_fr_sampent_full_change_precond;pupil_dilation_sd_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond"
2025-11-26 13:11:20.257208,3,"stress_label",5,0.5,0.5,0.5,0.634615384615385,64,0.0078125,5,"top5","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_t_sampent_full_change_precond"
2025-11-26 13:12:03.753005,3,"stress_label",2,0.5,0.5,0.75,0.647435897435897,8,0.06,2,"top2","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond"
2025-11-26 13:13:18.935774,4,"stress_label",30,0,0,0,0.602564102564103,2,0.015625,30,"top30","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_pright_lbeta_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_specent_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_pright_halpha_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;pupil_asymmetry_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_fl_specent_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_tleft_specent_full_change_precond"
2025-11-26 13:14:22.987292,4,"stress_label",20,0,0,0,0.641025641025641,2,0.03125,20,"top20","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_pright_lbeta_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_specent_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_pright_halpha_mean_full_change_precond"
2025-11-26 13:15:18.359333,4,"stress_label",10,0.25,0,0,0.634615384615385,2,0.0625,10,"top10","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_pright_lbeta_mean_full_change_precond"
2025-11-26 13:16:09.854861,4,"stress_label",5,0.25,0.4,0,0.615384615384615,2,0.0078125,5,"top5","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond"
2025-11-26 13:16:53.02582,4,"stress_label",2,0.5,0.5,0.5,0.634615384615385,256,0.0078125,2,"top2","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond"
2025-11-26 13:18:08.793888,5,"stress_label",30,0.5,0.5,0.75,0.583333333333333,4,0.03125,30,"top30","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_c_theta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;hrv_rmssd_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_pright_halpha_mean_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;gsr_skin_conductance_eda_pkht_mean_nk_full_change_precond;eeg_fm_lbeta_mean_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_fl_specent_full_change_precond"
2025-11-26 13:19:15.290204,5,"stress_label",20,0.75,0.666666666666667,0.5,0.621794871794872,2,0.06,20,"top20","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_c_theta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;hrv_rmssd_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_pright_halpha_mean_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond"
2025-11-26 13:20:11.537921,5,"stress_label",10,0.75,0.666666666666667,0.5,0.621794871794872,2,0.0078125,10,"top10","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_c_theta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond"
2025-11-26 13:21:02.753226,5,"stress_label",5,0.5,0.5,0.5,0.621794871794872,32,0.015625,5,"top5","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_t_sampent_full_change_precond"
2025-11-26 13:21:45.137603,5,"stress_label",2,0.5,0.5,0.5,0.634615384615385,256,0.0078125,2,"top2","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond"
2025-11-26 13:23:00.631186,6,"stress_label",30,0.5,0.5,0.5,0.576923076923077,2,0.015625,30,"top30","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_t_sampent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;hrv_rmssd_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_fl_specent_full_change_precond;eeg_pright_halpha_mean_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;eeg_fm_lbeta_mean_full_change_precond;gsr_skin_conductance_eda_peakarea_nk_full_change_precond"
2025-11-26 13:24:06.085946,6,"stress_label",20,0.5,0.5,0.5,0.621794871794872,2,0.1,20,"top20","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_t_sampent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;hrv_rmssd_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_specent_full_change_precond"
2025-11-26 13:25:01.47713,6,"stress_label",10,0.25,0.4,0.5,0.641025641025641,128,0.03125,10,"top10","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_t_sampent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;hrv_rmssd_full_change_precond"
2025-11-26 13:25:51.276987,6,"stress_label",5,0.5,0.5,0.25,0.634615384615385,2,0.0078125,5,"top5","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_t_sampent_full_change_precond"
2025-11-26 13:26:33.674226,6,"stress_label",2,0.75,0.666666666666667,0.75,0.641025641025641,64,0.015625,2,"top2","eeg_tleft_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond"
2025-11-26 13:27:48.777019,7,"stress_label",30,0.5,0.5,0.75,0.58974358974359,2,0.0625,30,"top30","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;hrv_rmssd_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_t_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_specent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_fm_lbeta_mean_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_pright_halpha_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;eeg_pleft_theta_mean_full_change_precond;pupil_asymmetry_full_change_precond;eeg_fl_specent_full_change_precond"
2025-11-26 13:28:54.371534,7,"stress_label",20,0.5,0.5,0.75,0.596153846153846,64,0.03125,20,"top20","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;hrv_rmssd_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_t_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_specent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond"
2025-11-26 13:29:48.786083,7,"stress_label",10,0.5,0.5,0.75,0.653846153846154,16,0.125,10,"top10","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;hrv_rmssd_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_t_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_pright_sampent_full_change_precond"
2025-11-26 13:30:37.880345,7,"stress_label",5,0.5,0.5,0.75,0.621794871794872,2,0.0078125,5,"top5","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;pupil_dilation_sd_full_change_precond;hrv_rmssd_full_change_precond"
2025-11-26 13:31:20.313954,7,"stress_label",2,0.75,0.666666666666667,0.5,0.608974358974359,128,0.0625,2,"top2","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond"
2025-11-26 13:32:36.711171,8,"stress_label",30,0.25,0.4,0.5,0.557692307692308,2,0.015625,30,"top30","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_pright_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;hrv_rmssd_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_tright_halpha_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_sampent_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_c_specent_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_pright_halpha_mean_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_fl_specent_full_change_precond;eeg_fm_lbeta_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;eeg_tright_specent_full_change_precond"
2025-11-26 13:33:43.172862,8,"stress_label",20,0.75,0.666666666666667,1,0.583333333333333,4,0.125,20,"top20","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_pright_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;hrv_rmssd_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_tright_halpha_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_sampent_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_c_specent_full_change_precond;pupil_asymmetry_full_change_precond"
2025-11-26 13:34:39.786579,8,"stress_label",10,0.75,0.666666666666667,0.5,0.615384615384615,2,0.1,10,"top10","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_pright_sampent_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond"
2025-11-26 13:35:30.126792,8,"stress_label",5,0.5,0.5,0.5,0.621794871794872,128,0.1,5,"top5","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_fl_hbeta_mean_full_change_precond"
2025-11-26 13:36:12.59845,8,"stress_label",2,0.5,0.5,0.25,0.621794871794872,128,0.1,2,"top2","eeg_tleft_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond"
