timestamp,test_pid,target,k,final_acc,final_f1,final_auc,inner_best_acc,cost,gamma,feature_n,feature_set,features_used
2025-12-19 03:29:58.20801,9,"workload_label",20,0.5,0.5,0.75,0.575581395348837,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;eeg_faa_precond;eeg_tright_halpha_power_precond;eda_peakarea_precond;hr_sd_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 03:31:01.132975,9,"workload_label",10,0.5,0.5,0.75,0.598837209302326,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond"
2025-12-19 03:31:57.079023,9,"workload_label",5,0.5,0.5,0.75,0.656976744186046,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 03:33:10.320901,10,"workload_label",20,0,0,0,0.529069767441861,2,0.03,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;eeg_ta_ratio_precond;eeg_faa_precond;pupil_full_pupil_asymmetry_precond;eda_peakarea_precond;hr_sd_precond;eda_med_precond;eeg_tright_halpha_power_precond"
2025-12-19 03:34:13.346105,10,"workload_label",10,0.5,0.5,0.5,0.622093023255814,128,0.015625,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_specent_precond"
2025-12-19 03:35:08.934919,10,"workload_label",5,0.25,0,0.5,0.645348837209302,2,0.015625,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 03:36:24.783312,11,"workload_label",20,0.75,0.8,0.75,0.563953488372093,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_fl_theta_power_precond;eeg_ta_ratio_precond;eeg_tright_lalpha_power_precond;eda_peakarea_precond;pupil_full_pupil_mean_precond;pupil_full_pupil_sd_precond;eda_med_precond;hr_sd_precond;eeg_tright_halpha_power_precond;eeg_faa_precond"
2025-12-19 03:37:28.364365,11,"workload_label",10,0.75,0.8,1,0.587209302325581,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond"
2025-12-19 03:38:23.695922,11,"workload_label",5,0.75,0.8,0.75,0.656976744186046,4,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 03:39:38.348893,12,"workload_label",20,0.75,0.666666666666667,0.75,0.552325581395349,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eeg_tright_lbeta_power_precond;eeg_fm_specent_precond;eda_pkrate_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_faa_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_mean_precond;hr_sd_precond;eeg_tleft_lalpha_power_precond;eda_peakarea_precond"
2025-12-19 03:40:40.803296,12,"workload_label",10,0.75,0.666666666666667,1,0.604651162790698,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eeg_tright_lbeta_power_precond;eeg_fm_specent_precond;eda_pkrate_precond"
2025-12-19 03:41:35.962304,12,"workload_label",5,0.75,0.666666666666667,1,0.63953488372093,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 03:42:50.316451,13,"workload_label",20,0.75,0.8,0.75,0.581395348837209,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;pupil_full_pupil_sd_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eda_peakarea_precond;eeg_tleft_lalpha_power_precond;hr_sd_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;pupil_full_pupil_mean_precond;eda_med_precond"
2025-12-19 03:43:53.876319,13,"workload_label",10,0.75,0.8,1,0.598837209302326,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond"
2025-12-19 03:44:48.974577,13,"workload_label",5,0.75,0.8,1,0.63953488372093,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond"
2025-12-19 03:46:03.748372,15,"workload_label",20,0.25,0,0,0.61046511627907,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond;eeg_tright_halpha_power_precond;eeg_tleft_lalpha_power_precond;eda_med_precond;pupil_full_pupil_mean_precond;eda_peakarea_precond"
2025-12-19 03:47:06.355062,15,"workload_label",10,0.25,0.4,0,0.633720930232558,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eeg_fl_specent_precond;eda_pkrate_precond;eeg_fm_specent_precond"
2025-12-19 03:48:00.452524,15,"workload_label",5,0,0,0,0.656976744186046,4,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 03:49:14.850431,16,"workload_label",20,0.5,0.5,0.5,0.552325581395349,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_fl_theta_power_precond;eda_peakarea_precond;hr_sd_precond;eeg_faa_precond;eeg_tright_lalpha_power_precond;eda_med_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eeg_tright_halpha_power_precond"
2025-12-19 03:50:16.611822,16,"workload_label",10,0.25,0.4,0.5,0.593023255813954,256,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond"
2025-12-19 03:51:12.615613,16,"workload_label",5,0.75,0.666666666666667,0.5,0.651162790697674,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;hr_med_precond;eda_sd_precond"
2025-12-19 03:52:26.010486,17,"workload_label",20,0.25,0,0.25,0.604651162790698,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fm_lbeta_power_precond;eeg_fl_theta_power_precond;hr_sd_precond;eda_peakarea_precond;pupil_full_pupil_sd_precond;eda_med_precond;eeg_tright_halpha_power_precond;eeg_tleft_lalpha_power_precond;eeg_faa_precond"
2025-12-19 03:53:27.863302,17,"workload_label",10,0.25,0,0.25,0.622093023255814,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tleft_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond"
2025-12-19 03:54:22.419849,17,"workload_label",5,0.25,0,0.25,0.656976744186046,2,0.015625,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 03:55:36.664932,18,"workload_label",20,0.5,0.5,0.25,0.575581395348837,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;eda_peakarea_precond;hr_sd_precond;eeg_tright_halpha_power_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_asymmetry_precond;eda_med_precond"
2025-12-19 03:56:41.210392,18,"workload_label",10,0.5,0.5,0.25,0.604651162790698,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_lbeta_power_precond;eeg_fl_specent_precond"
2025-12-19 03:57:35.630226,18,"workload_label",5,0.5,0.5,0.25,0.668604651162791,4,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond"
2025-12-19 03:58:50.755926,19,"workload_label",20,0.5,0.5,0.75,0.593023255813954,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;eda_peakarea_precond;eeg_tleft_lalpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_med_precond;hr_sd_precond"
2025-12-19 03:59:54.413805,19,"workload_label",10,0.75,0.8,0.75,0.604651162790698,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond"
2025-12-19 04:00:51.399414,19,"workload_label",5,0.5,0.5,0.75,0.645348837209302,64,0.015625,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 04:02:08.233941,20,"workload_label",20,0.75,0.8,1,0.575581395348837,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;pupil_full_pupil_sd_precond;eeg_fl_theta_power_precond;pupil_full_pupil_mean_precond;eda_peakarea_precond;eeg_tleft_lalpha_power_precond;eeg_tright_halpha_power_precond;pupil_full_pupil_asymmetry_precond;eeg_faa_precond;eda_med_precond"
2025-12-19 04:03:11.899475,20,"workload_label",10,0.75,0.8,1,0.581395348837209,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond"
2025-12-19 04:04:08.691011,20,"workload_label",5,1,1,1,0.627906976744186,2,0.015625,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 04:05:23.044991,21,"workload_label",20,0.5,0.5,0.5,0.569767441860465,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond;eeg_fm_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;eeg_faa_precond;eda_med_precond;pupil_full_pupil_asymmetry_precond;eda_peakarea_precond;eeg_tleft_lalpha_power_precond;hr_sd_precond"
2025-12-19 04:06:23.255044,21,"workload_label",10,0.5,0.5,0.75,0.587209302325581,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fm_specent_precond;eeg_fl_specent_precond"
2025-12-19 04:07:16.076922,21,"workload_label",5,0.25,0.4,0.25,0.627906976744186,2,0.0625,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;eeg_fl_hbeta_power_precond"
2025-12-19 04:08:27.467587,22,"workload_label",20,0.5,0.5,0.75,0.575581395348837,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fl_hbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;eda_peakarea_precond;eeg_faa_precond;pupil_full_pupil_mean_precond;eda_med_precond;eeg_tright_halpha_power_precond;hr_sd_precond;pupil_full_pupil_asymmetry_precond"
2025-12-19 04:09:26.037555,22,"workload_label",10,0.25,0.4,0.5,0.627906976744186,16,0.06,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fl_hbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_specent_precond"
2025-12-19 04:10:19.197492,22,"workload_label",5,0.75,0.666666666666667,0.75,0.633720930232558,4,0.03125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 04:11:31.45872,23,"workload_label",20,1,1,1,0.581395348837209,2,0.0078125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;pupil_full_pupil_mean_precond;eda_peakarea_precond;eeg_faa_precond;eeg_tright_halpha_power_precond;eda_med_precond;pupil_full_pupil_asymmetry_precond;eeg_tleft_lalpha_power_precond"
2025-12-19 04:12:31.035113,23,"workload_label",10,1,1,1,0.593023255813954,2,0.0078125,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond"
2025-12-19 04:13:24.836515,23,"workload_label",5,1,1,1,0.627906976744186,2,0.0078125,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 04:14:36.591528,24,"workload_label",20,0.75,0.8,1,0.558139534883721,4,0.125,20,"top20","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eeg_tleft_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_ta_ratio_precond;eeg_fm_specent_precond;eeg_fl_theta_power_precond;hr_sd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_sd_precond;eda_peakarea_precond;eda_med_precond;eeg_faa_precond;pupil_full_pupil_mean_precond"
2025-12-19 04:15:36.549158,24,"workload_label",10,0.75,0.8,0.5,0.63953488372093,64,0.03,10,"top10","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eeg_tright_lbeta_power_precond;eeg_tleft_halpha_power_precond;eda_pkrate_precond;eeg_fl_specent_precond"
2025-12-19 04:16:30.572028,24,"workload_label",5,1,1,1,0.633720930232558,2,0.015625,5,"top5","eeg_tb_ratio_precond;eeg_ab_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond"
2025-12-19 04:17:42.971085,25,"workload_label",20,0.5,0.5,0.75,0.558139534883721,2,0.03125,20,"top20","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tright_lbeta_power_precond;eeg_ta_ratio_precond;eeg_fl_theta_power_precond;pupil_full_pupil_sd_precond;hr_sd_precond;pupil_full_pupil_asymmetry_precond;pupil_full_pupil_mean_precond;eeg_tleft_lalpha_power_precond;eeg_faa_precond;eda_peakarea_precond;eda_med_precond;eeg_tright_halpha_power_precond"
2025-12-19 04:18:41.401328,25,"workload_label",10,0.5,0.5,0.75,0.604651162790698,2,0.0078125,10,"top10","eeg_tb_ratio_precond;hrv_rmssd_precond;eda_sd_precond;hr_med_precond;eeg_fl_hbeta_power_precond;eda_pkrate_precond;eeg_fl_specent_precond;eeg_fm_specent_precond;eeg_tright_lbeta_power_precond;eeg_ta_ratio_precond"
