"timestamp","test_pid","target","k","final_acc","final_f1","final_auc","inner_best_acc","cost","gamma","feature_n","feature_set","features_used"
2025-11-26 13:08:17.563395,3,"workload_label",30,0.5,0.5,0.25,0.621794871794872,2,0.0078125,30,"top30","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;pupil_asymmetry_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_pleft_theta_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tright_specent_full_change_precond;eeg_fm_sampent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_pright_beta_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_faa_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_c_sampent_full_change_precond;eeg_pright_halpha_mean_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_fl_specent_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_tb_ratio_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_c_lbeta_mean_full_change_precond"
2025-11-26 13:09:23.029213,3,"workload_label",20,0.5,0.5,0.25,0.608974358974359,4,0.0078125,20,"top20","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;pupil_asymmetry_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_pleft_theta_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tright_specent_full_change_precond;eeg_fm_sampent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_pright_beta_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_faa_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_t_sampent_full_change_precond"
2025-11-26 13:10:19.253556,3,"workload_label",10,0.5,0.5,0.25,0.621794871794872,8,0.0078125,10,"top10","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;pupil_asymmetry_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_pleft_theta_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tright_specent_full_change_precond;eeg_fm_sampent_full_change_precond"
2025-11-26 13:11:09.10516,3,"workload_label",5,0,0,0,0.634615384615385,4,0.0078125,5,"top5","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;pupil_asymmetry_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond"
2025-11-26 13:11:50.030872,3,"workload_label",2,0.5,0.5,0.25,0.641025641025641,16,0.0078125,2,"top2","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond"
2025-11-26 13:13:04.214684,4,"workload_label",30,0.25,0.4,0,0.596153846153846,2,0.0078125,30,"top30","hrv_rmssd_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_tright_specent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_t_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_pright_halpha_mean_full_change_precond;eeg_faa_full_change_precond;eeg_pright_lbeta_mean_full_change_precond;eeg_tright_halpha_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_sampent_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_tleft_sampent_full_change_precond;eeg_pleft_halpha_mean_full_change_precond;eeg_fm_theta_mean_full_change_precond"
2025-11-26 13:14:09.789346,4,"workload_label",20,0,0,0,0.608974358974359,4,0.03,20,"top20","hrv_rmssd_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_tright_specent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_t_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_c_theta_mean_full_change_precond"
2025-11-26 13:15:06.423161,4,"workload_label",10,0.25,0.4,0.25,0.628205128205128,64,0.0078125,10,"top10","hrv_rmssd_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_tright_specent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond"
2025-11-26 13:15:54.884966,4,"workload_label",5,0.25,0.4,0.5,0.628205128205128,2,0.0078125,5,"top5","hrv_rmssd_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond"
2025-11-26 13:16:36.771759,4,"workload_label",2,0.25,0.4,0.5,0.653846153846154,128,0.0078125,2,"top2","hrv_rmssd_full_change_precond;pupil_asymmetry_full_change_precond"
2025-11-26 13:17:51.35028,5,"workload_label",30,0.75,0.8,0.5,0.602564102564103,4,0.0078125,30,"top30","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_pright_specent_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tright_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_lbeta_mean_full_change_precond;gsr_skin_conductance_eda_pkht_mean_nk_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_tleft_specent_full_change_precond;pupil_dilation_med_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_tb_ratio_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_ab_ratio_full_change_precond;eeg_t_sampent_full_change_precond;eeg_pright_sampent_full_change_precond"
2025-11-26 13:18:55.555085,5,"workload_label",20,0.75,0.8,1,0.608974358974359,8,0.0078125,20,"top20","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_pright_specent_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tright_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_lbeta_mean_full_change_precond;gsr_skin_conductance_eda_pkht_mean_nk_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_tleft_specent_full_change_precond"
2025-11-26 13:19:51.890414,5,"workload_label",10,0.75,0.8,0.75,0.634615384615385,8,0.0078125,10,"top10","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_pright_specent_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tright_specent_full_change_precond"
2025-11-26 13:20:41.188763,5,"workload_label",5,0.75,0.8,1,0.634615384615385,4,0.0078125,5,"top5","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_pright_specent_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond"
2025-11-26 13:21:22.529371,5,"workload_label",2,0.75,0.8,0.5,0.628205128205128,32,0.0078125,2,"top2","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond"
2025-11-26 13:22:37.393958,6,"workload_label",30,0.75,0.666666666666667,1,0.57051282051282,2,0.0078125,30,"top30","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;pupil_asymmetry_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tright_specent_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;gsr_skin_conductance_eda_peakarea_nk_full_change_precond;eeg_tleft_theta_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_faa_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;eeg_fm_lbeta_mean_full_change_precond;eeg_tleft_sampent_full_change_precond"
2025-11-26 13:23:41.737949,6,"workload_label",20,0.75,0.666666666666667,0.75,0.58974358974359,2,0.0078125,20,"top20","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;pupil_asymmetry_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tright_specent_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_t_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fr_sampent_full_change_precond"
2025-11-26 13:24:39.623415,6,"workload_label",10,0.75,0.666666666666667,1,0.596153846153846,8,0.0078125,10,"top10","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;pupil_asymmetry_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tright_specent_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_c_specent_full_change_precond"
2025-11-26 13:25:29.027149,6,"workload_label",5,1,1,1,0.608974358974359,2,0.015625,5,"top5","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond"
2025-11-26 13:26:10.367652,6,"workload_label",2,1,1,1,0.596153846153846,2,0.0078125,2,"top2","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond"
2025-11-26 13:27:23.402458,7,"workload_label",30,0.5,0.5,0.75,0.525641025641026,2,0.0078125,30,"top30","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tright_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_t_theta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_lbeta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_pright_beta_mean_full_change_precond;pupil_dilation_med_full_change_precond;eeg_t_sampent_full_change_precond;eeg_fm_theta_mean_full_change_precond;eeg_ab_ratio_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_faa_full_change_precond;eeg_tright_halpha_mean_full_change_precond"
2025-11-26 13:28:26.380062,7,"workload_label",20,0.5,0.5,0.5,0.58974358974359,2,0.0078125,20,"top20","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tright_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_pleft_lbeta_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_t_theta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_lbeta_mean_full_change_precond"
2025-11-26 13:29:23.2324,7,"workload_label",10,0.5,0.5,0.75,0.628205128205128,2,0.03125,10,"top10","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_tright_specent_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tleft_specent_full_change_precond"
2025-11-26 13:30:12.268565,7,"workload_label",5,0.75,0.666666666666667,0.75,0.621794871794872,4,0.0078125,5,"top5","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond"
2025-11-26 13:30:53.938214,7,"workload_label",2,0.75,0.666666666666667,0.75,0.628205128205128,8,0.0078125,2,"top2","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond"
2025-11-26 13:32:08.624902,8,"workload_label",30,0,0,0,0.57051282051282,2,0.0078125,30,"top30","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_tright_specent_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pright_beta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond;eeg_c_theta_mean_full_change_precond;eeg_faa_full_change_precond;gsr_skin_conductance_eda_peakarea_nk_full_change_precond;eeg_ab_ratio_full_change_precond;pupil_dilation_med_full_change_precond;eeg_t_sampent_full_change_precond;eeg_fm_lbeta_mean_full_change_precond;eeg_tleft_theta_mean_full_change_precond;eeg_tleft_sampent_full_change_precond;eeg_tright_halpha_mean_full_change_precond"
2025-11-26 13:33:13.299142,8,"workload_label",20,0.25,0,0.25,0.615384615384615,2,0.015625,20,"top20","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_tright_specent_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_tleft_specent_full_change_precond;eeg_fr_sampent_full_change_precond;eeg_fm_sampent_full_change_precond;eeg_pright_beta_mean_full_change_precond;pupil_dilation_sd_full_change_precond;eeg_fl_hbeta_mean_full_change_precond;eeg_tleft_lbeta_mean_full_change_precond;eeg_tleft_lalpha_mean_full_change_precond;gsr_skin_conductance_eda_tonic_mean_nk_full_change_precond;eeg_tleft_hbeta_mean_full_change_precond;eeg_c_sampent_full_change_precond"
2025-11-26 13:34:10.95821,8,"workload_label",10,0.25,0,0.25,0.58974358974359,4,0.125,10,"top10","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond;eeg_tright_specent_full_change_precond;hr_heartrate_bpm_med_abs_full_change_precond;eeg_tleft_halpha_mean_full_change_precond;eeg_c_specent_full_change_precond;eeg_tleft_specent_full_change_precond"
2025-11-26 13:35:00.15449,8,"workload_label",5,0.5,0.5,0.5,0.647435897435897,2,0.0078125,5,"top5","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond;pupil_asymmetry_full_change_precond;gsr_skin_conductance_eda_pkrate_nk_full_change_precond;eeg_pleft_theta_mean_full_change_precond"
2025-11-26 13:35:41.786839,8,"workload_label",2,0.5,0.5,0.5,0.634615384615385,64,0.0078125,2,"top2","hrv_rmssd_full_change_precond;gsr_skin_conductance_eda_tonic_sd_nk_full_change_precond"
